index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv_e,hrv,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
14942,112.05523747,36.96971436,18.72516722,-31.51712548,35.70446946,8.31576493,16.57453158,181.76552908,22.82130527,18.35670000,0.01821889,17.17914000,0.01729864,16.66537000,0.00872878,16.43484000,0.01117590,16.37201000,0.01678365,1.82136300,-225.05520000,4.31014100,0.04625598,5490.79300000,47.37342000,-1.38334300,0.00267237,1319.49206642,-1.21562354,-0.03747044,0.51177602,9.54409380,6.27925926,0.54156777,9.55944675,9.54402024,-0.03747044,0.54156777,234.38486072,-216.21328471,-39.34612828,-243.86091057,35.98671528,-30.77750645,-244.00031625,35.02903155,-30.77750645,1334.51096752,334.32036278,9.89835162,-143768.00447400,17.18066733,0.69479378,0.92226284,1.62121023,0.56989962,32.65284279
14959,141.35860601,10.71197792,-5.45162844,-27.94567122,22.62113047,-17.29061159,17.51533348,221.32665334,38.98524418,19.29265000,0.02549347,18.10663000,0.01796950,17.58022000,0.01603819,17.34286000,0.01659126,17.23341000,0.01644034,2.26044000,-15.88241000,4.32378500,0.18669030,5342.61600000,37.43726000,-1.97856300,0.07683694,1622.65000343,-0.94718123,-0.83290005,1.02084194,9.31131672,6.19361529,1.04979334,9.37030870,9.27399033,-0.83290005,1.04979334,61.33949978,-177.77172788,-113.37509410,-70.58533087,74.42827212,-104.26599674,-76.96000562,67.81603173,-104.26599674,347.73424257,631.45655046,263.23879398,-164568.88343600,10.34440529,2.29475167,0.63688216,5.60215465,0.76203015,43.66111160
14968,243.66998988,3.91482398,-23.58671854,-40.80414479,-47.12218049,-0.90090463,15.76944965,16.59228196,36.31267112,17.61768000,0.01895170,16.40376000,0.00981481,15.86213000,0.00942927,15.64288000,0.01216115,15.49591000,0.01744069,1.96772500,215.43290000,4.37939300,0.11401190,5454.73300000,16.92345000,-1.44332200,0.04826053,871.38303117,0.67292100,0.20050776,0.51602554,7.65809699,0.02618545,0.53992268,7.67710661,7.65547164,0.20050776,0.53992268,224.06326617,-136.34456028,124.57879543,-234.05101423,115.85543972,133.17883488,-230.93739744,121.94375194,133.17883488,646.31838805,933.85707912,393.89771880,-143348.22080000,15.95916859,3.34568253,0.65338427,10.44397588,0.77421876,44.35946741
14978,151.05257998,44.21582163,-14.11661813,-41.02169029,43.13739858,-4.60682378,16.84989267,174.65315201,52.50930616,18.74699000,0.02074401,17.51941000,0.01749938,16.91794000,0.01680141,16.67718000,0.01387024,16.56384000,0.01694077,2.99667300,-157.10200000,4.15634100,0.15136400,4994.87000000,91.34693000,-2.69458400,0.07428516,950.58948103,-0.57604230,0.05391292,0.75424732,8.90384854,0.00605505,0.78204161,8.93812664,8.90368532,0.05391292,0.78204161,60.68743494,-200.91687350,-137.28781057,-69.85863204,51.28312650,-128.17656148,-69.54683140,51.70518133,-128.17656148,265.39113510,460.37510328,459.79761994,-166015.94527600,9.82708815,2.34462424,0.61474209,7.47753252,0.99703778,57.12605691
14985,251.73173582,21.25890026,-19.16800177,-11.24071915,-16.79743296,14.54690019,17.22691618,40.28975854,36.44862866,19.43726000,0.02989003,17.95901000,0.01068721,17.29851000,0.01271156,17.02565000,0.01174664,16.88118000,0.02309672,1.40833300,43.41057000,4.79671900,0.08352224,4969.46500000,142.93490000,-1.52025100,0.03534052,1268.50004903,0.77832075,0.65982485,0.75361818,7.57811090,0.08718023,0.77718518,7.61785938,7.54933083,0.65982485,0.77718518,52.31168041,-88.07244713,96.15404134,-62.21154479,164.12755287,105.29029601,-47.68471981,168.92097979,105.29029601,32.38031150,1280.10191748,178.97445379,-165456.84070500,8.03430641,5.35324372,0.20026537,3.24437238,0.48110677,27.56538719
14986,174.13522780,26.61089343,-21.67998504,-24.53270207,22.12376690,-24.13325838,17.07240691,210.42869258,73.30465164,18.97201000,0.02844861,17.69732000,0.02537818,17.14590000,0.01639009,16.91388000,0.02427359,16.78307000,0.02467546,2.38115500,248.49100000,4.17757000,0.10248110,5247.50900000,6.13063400,-1.77954200,0.03739275,1325.85408982,-0.32843060,-0.19291024,1.26996380,8.65661488,6.26089874,1.29698272,8.75323628,8.65446514,-0.19291024,1.29698272,-116.40518136,-229.63706914,194.44053810,106.19772006,22.56293086,204.10291870,105.66853885,24.92391410,204.10291870,267.00826325,215.75672579,1256.24478110,-151841.37071100,12.28432689,4.31709259,0.47991284,12.22068396,1.41819761,81.25673743
15010,184.06767623,2.50070565,-7.46525967,-13.86233007,-2.80001454,-15.49368308,16.30588708,282.56697540,63.97317333,17.57155000,0.01932448,16.65412000,0.02023595,16.36795000,0.01202611,16.30075000,0.01667324,16.24139000,0.02056081,3.02883400,-209.88830000,3.89054300,0.16954220,6332.36000000,21.76443000,-1.63131800,0.03139869,2631.46049033,0.25123252,-1.12700057,2.36460065,8.14968946,6.14445317,2.38980498,8.49285619,8.07138824,-1.12700057,2.38980498,-16.34214923,-87.22170068,-273.41022503,7.59544673,164.97829932,-264.05788557,-15.29197390,164.44356355,-264.05788557,347.32815659,1340.16397734,1143.27924090,-130453.63957900,18.46687267,7.84666242,0.40360256,15.38748453,0.99904402,57.24100573
15104,115.13649204,32.90888348,2.65122788,-22.06958094,21.82009251,-4.24016218,17.52549125,186.81755872,23.99246638,19.35089000,0.03187246,18.12474000,0.01443860,17.59470000,0.01452546,17.36421000,0.01443471,17.25386000,0.02154603,1.90833200,317.38200000,4.43347100,0.06148412,5498.18100000,34.57877000,-1.22599600,0.04484467,2027.31531068,-1.83905685,-0.21986588,0.82433990,10.16885213,6.26156212,0.85607601,10.20482336,10.16647493,-0.21986588,0.85607601,-279.46879791,-244.60523173,91.82381750,269.58083304,7.59476827,101.99565754,269.35360226,13.42173597,101.99565754,1583.01222432,136.48364834,219.05099218,-129376.47472900,22.80294491,0.86876084,0.92659922,15.48198638,1.28220566,73.46497296
15112,140.40451589,43.52972276,-6.63382274,-33.40548437,33.74670073,-4.59284008,17.12669018,177.33512096,45.01239051,18.94234000,0.02335157,17.72447000,0.01982691,17.20129000,0.01333540,17.02689000,0.02022252,16.87397000,0.01420201,1.77148200,258.37900000,4.35983400,0.06490148,5365.72100000,51.43989000,-1.35461700,0.00826812,1712.09972101,-1.20906654,0.05627537,1.21089910,9.53544722,0.00590174,1.24066698,9.61582072,9.53528115,0.05627537,1.24066698,-221.53438832,-263.87884999,156.38848675,211.44518426,-11.67885000,166.37918548,211.37257680,-12.92653322,166.37918548,931.22752475,-123.26027521,955.36107374,-137499.29864000,18.60766463,2.21457876,0.78728721,18.41314014,1.70749790,97.83242333
15154,254.04219121,22.28226257,-17.01338856,-20.46416306,-24.78684904,9.68759387,17.33789509,42.32230044,34.73988278,19.14548000,0.02404426,17.99892000,0.01254690,17.43887000,0.01355378,17.16627000,0.01810022,17.04335000,0.01992215,2.56438600,-35.82692000,3.88306100,0.15182250,5333.00000000,44.78234000,-1.73627000,0.02156723,1488.71047479,0.90450291,0.82367808,0.84834415,7.46841358,0.11051304,0.87151685,7.51909190,7.42285362,0.82367808,0.87151685,67.20463787,-175.38808879,35.76452177,-76.91593993,76.81191121,44.85458621,-67.97527615,84.82625391,44.85458621,293.93268787,633.51754686,53.97274909,-180035.32486000,7.90939804,1.77060621,0.63417243,1.36970382,0.39803377,22.80565526
15191,152.91806913,35.67742950,-20.14292138,-53.67541039,54.58360369,-17.53331602,17.24053527,188.66821209,55.10737800,19.66364000,0.03176422,18.06788000,0.01735814,17.31678000,0.01135828,16.99420000,0.01450799,16.81857000,0.01390435,2.16639200,200.13930000,4.46344100,0.14258780,4745.27600000,141.72370000,-2.58597400,0.02316511,895.04287668,-0.50615231,-0.07716482,0.73413703,8.83419545,6.27445041,0.76171327,8.86697335,8.83385843,-0.07716482,0.76171327,-138.59759822,-255.39971411,121.60384678,128.61736913,-3.19971411,131.33584988,128.64041133,-2.07614664,131.33584988,439.48722612,-18.34108517,657.34590811,-161526.31131200,11.23639063,1.00742428,0.83543948,11.16495592,1.62329912,93.00818868
15222,129.67398047,55.95950012,9.55207754,-37.83708937,36.73179469,13.17811731,17.06753016,161.68797249,37.05529395,19.22430000,0.02717530,17.85807000,0.01976316,17.16518000,0.01657324,16.86555000,0.01480596,16.73822000,0.02226970,3.03367900,-205.36120000,4.49117300,0.19819880,4965.53300000,69.37257000,-2.55814000,0.05308001,925.00464503,-0.70082099,0.23193760,0.55739436,9.03205632,0.02568220,0.58557907,9.05101896,9.02907782,0.23193760,0.58557907,138.04128999,-215.34387887,-77.63172684,-147.39831085,36.85612113,-68.76220776,-146.40326104,40.62906426,-68.76220776,664.55271562,366.96399666,70.22088208,-163593.25605900,11.37292666,1.09509214,0.82433582,4.06436401,0.64888869,37.17858346
15243,233.44606538,52.10196232,-25.17399702,-5.30550132,5.22677889,25.19045956,17.10034113,83.70819240,50.80346774,19.63055000,0.02932443,17.92272000,0.01801249,17.18050000,0.01348548,16.89991000,0.01523770,16.73880000,0.01749820,1.26153800,-11.13731000,4.85465000,0.01262371,4798.46200000,37.03802000,-1.44940300,0.05287918,1080.53290147,0.07483807,0.67876455,0.83739435,8.28041542,0.08206436,0.86315668,8.32528192,8.25254859,0.67876455,0.86315668,-38.34179903,-103.45690696,72.91436556,28.51402952,148.74309304,82.33368409,40.61087955,145.90515436,82.33368409,113.61683954,1208.15529036,107.57255101,-166780.99478600,8.70452715,4.27000622,0.34178654,2.61628364,0.39844897,22.82944410
15251,262.65936826,34.78741818,-17.52305419,-16.73265287,-20.34061352,13.16429040,16.87104456,59.08379627,30.83331220,18.76963000,0.02192890,17.54135000,0.01471404,16.94484000,0.01220801,16.70668000,0.01533774,16.58986000,0.01851983,2.06265500,-283.98780000,4.32069400,0.10781380,5226.70100000,39.39804000,-1.63356700,0.01965413,1169.66550824,0.51601751,0.86164934,0.59950291,7.85948865,0.10985254,0.62388938,7.88421206,7.81211381,0.86164934,0.62388938,-47.74809116,-299.24630157,-82.87950571,38.40654485,-47.04630157,-73.43006907,33.01727332,-50.97329537,-73.43006907,317.63461998,-400.62403632,101.99413362,-180257.42742900,7.87619100,1.31499979,0.71385649,3.46244361,2.38537648,136.67200507
15280,118.49595296,9.23957496,10.45988616,-27.63947349,29.44353849,-2.53530163,17.69122598,211.63063466,18.05819654,19.62188000,0.03228018,18.34249000,0.01378665,17.78271000,0.00958495,17.52703000,0.01340339,17.39934000,0.01653852,1.62292800,-131.72340000,4.28403800,0.12516330,5203.66200000,2.88606700,-1.48673500,0.06924603,1808.23312120,-1.46377596,-0.90160019,0.56052124,9.83343913,6.19136919,0.59108730,9.85118822,9.79201931,-0.90160019,0.59108730,233.25682058,-152.74807167,-61.49379660,-242.66374789,99.45192833,-52.92154602,-250.76008004,76.78387099,-52.92154602,1266.52631066,755.04952131,30.41899481,-137199.65827700,19.35066016,1.62835104,0.84476380,2.89005492,0.33005944,18.91101303
15292,119.87576958,82.97023539,10.81658159,-23.39237094,20.24982589,15.94195744,15.71349935,130.61949865,28.97520645,17.06460000,0.02253905,16.14717000,0.02163497,15.77814000,0.01575189,15.65399000,0.01956240,15.62739000,0.02373878,2.81486700,-311.90060000,4.19305100,0.17563410,6180.66200000,41.38942000,-1.40270300,0.00651259,1446.02900910,-0.82357490,0.96021979,0.70050143,9.20162266,0.10454364,0.72906858,9.23046047,9.15138446,0.96021979,0.72906858,106.74190627,-337.66680072,-55.49313194,-116.16817932,-85.46680072,-46.52602802,-124.45267823,-72.87764262,-46.52602802,569.35356177,-670.59256746,31.23627591,-164850.40413600,10.93187396,1.66094231,0.73620797,1.61069875,2.76454249,158.39661719
15376,310.86857631,-6.00907993,60.12292158,-11.40620271,17.68478309,-58.58426074,16.15943384,40.70087123,-27.60591253,18.43814000,0.02614135,16.94979000,0.00848558,16.25002000,0.00800459,15.98879000,0.00993106,15.80142000,0.01562766,2.15511000,-445.53500000,4.68213700,0.11521080,5054.01000000,42.98180000,-2.07909900,0.09739215,674.88158651,0.45339647,0.38999448,-0.31273168,7.88722965,0.04946649,-0.28814531,7.89249132,7.87758185,0.38999448,-0.28814531,-402.05663306,-271.20479319,40.36667385,392.32868081,-19.00479319,50.92138978,390.90906046,-38.38075569,50.92138978,2948.04597770,-302.71783411,58.41674586,-106688.73091000,37.19632821,0.70023601,0.96304488,8.53560678,2.29375271,131.42234958
15378,311.81517321,0.79837202,-1.93400795,-29.18138212,-26.08454393,-13.22459893,16.22018656,47.85276627,-25.11758255,18.42831000,0.02104532,17.00684000,0.01154156,16.34497000,0.01168743,16.03361000,0.00906659,15.81943000,0.01438386,1.99067400,-326.77900000,4.60161000,0.11980990,5152.34500000,39.68422000,-2.15199500,0.05353031,719.57476976,0.43720194,0.48305982,-0.30544315,7.90852021,0.06111898,-0.28080628,7.91350391,7.89375355,0.48305982,-0.28080628,-145.42495653,-293.27542060,97.86527296,135.51878781,-41.07542060,107.61870147,132.75682417,-49.27633978,107.61870147,352.82379692,-389.70292903,266.31750889,-169173.28799700,9.66008025,1.57210428,0.72007150,5.62152058,2.23190517,127.87874673
15418,112.28752559,30.97429996,1.23115725,-20.08579197,19.31627354,-5.64237218,16.33194627,187.95517494,21.08005212,17.67570000,0.02527028,16.73619000,0.01433868,16.41698000,0.01302388,16.27784000,0.01193821,16.24367000,0.02090797,3.35311100,263.44290000,3.90985400,0.26205690,6339.16300000,48.09933000,-1.60413500,0.04078669,2313.83048634,-2.13820952,-0.29880008,0.83221998,10.46986615,6.25464238,0.86488977,10.50552862,10.46560155,-0.29880008,0.86488977,-236.17011579,-246.93522174,37.00555254,226.45346243,5.26477826,47.04251431,226.21097122,11.72540148,47.04251431,1402.32255895,122.76338409,27.32429304,-142652.68552700,17.52646856,0.65199070,0.92826777,5.88305069,1.06607338,61.08150543
15429,46.88444905,38.32145903,37.78097212,-46.71529701,56.59517446,-20.16697938,16.66995131,150.29209558,-17.21449002,19.39547000,0.02843021,17.66422000,0.01230750,16.79443000,0.00914887,16.39501000,0.01276823,16.14076000,0.01463717,1.93447000,-249.51850000,4.47455200,0.07345390,5030.98700000,20.45523000,-1.37733500,0.04946461,804.30689708,-0.66729692,0.38074146,-0.23803433,9.00608835,0.04228861,-0.20995038,9.00853520,8.99803663,0.38074146,-0.20995038,119.84072762,-316.81767257,0.39690719,-129.44138271,-64.61767257,9.32285439,-132.05743546,-59.08763749,9.32285439,659.11810333,-532.14848335,1.60668311,-167534.59413700,10.69806728,1.19357630,0.79925798,0.30347145,3.00905217,172.40598941
15565,25.26598364,24.66387362,23.04175862,-17.29355342,26.50634643,-11.28730388,16.61137771,137.05305866,-36.84335468,18.31282000,0.03031819,17.19657000,0.01688258,16.69975000,0.01609109,16.50038000,0.01554399,16.37999000,0.01976750,2.38115900,105.18230000,3.97216400,0.11806980,5916.32200000,9.58547400,-1.03781400,0.08447279,1910.17865356,-1.11896615,1.04151719,-1.14539914,9.50974186,0.10974122,-1.11590100,9.57498957,9.45253576,1.04151719,-1.11590100,-180.28350990,-160.09604377,-144.86532743,171.13479021,92.10395623,-135.00191489,180.19264900,72.80703552,-135.00191489,680.09486233,692.37611356,404.04677540,-146086.53739400,15.33216786,2.65284349,0.70499396,10.61509169,0.86840891,49.75616568
15568,161.86869627,16.35196023,-1.12240327,-45.77289183,40.67670288,-21.01959224,17.12293029,227.07703216,59.36804263,19.29622000,0.02951564,17.85938000,0.01983897,17.20800000,0.02215997,16.92857000,0.01552009,16.77781000,0.01363256,1.27229500,-53.58491000,4.65182400,0.10234600,5050.07300000,36.70844000,-1.65267700,0.05553442,1158.28307447,-0.40191434,-0.43216380,0.99665390,8.73949328,6.23371561,1.02390352,8.79926822,8.72880159,-0.43216380,1.02390352,114.51336648,-204.83146774,-104.91372679,-123.78534846,47.36853226,-95.97063868,-125.97626387,41.18945598,-95.97063868,528.59371149,359.97497361,172.69633147,-165181.47885900,10.75161533,1.26216194,0.78988092,5.15694564,0.87628473,50.20741696
15574,205.26346537,9.06280486,-29.57676549,-25.29040886,-38.42019593,-6.18695251,15.02975114,338.23174465,68.46407418,16.29928000,0.01529047,15.38746000,0.01787258,15.08210000,0.01286727,14.97943000,0.01736160,15.01081000,0.01900873,2.72105100,-152.34090000,4.10782900,0.17115230,6148.77600000,42.82711000,-1.79856900,0.03666475,1186.01215742,0.40432136,-0.16145721,1.10321378,7.92388232,6.26280787,1.12794642,8.00376000,7.92223722,-0.16145721,1.12794642,-101.99266676,-191.86546855,-154.47451149,92.87432093,60.33453145,-144.85541612,91.62566120,62.21441460,-144.85541612,126.09649044,492.97969979,665.77602098,-166740.81906500,8.94038951,3.36844467,0.45267852,7.69820953,1.09386021,62.67357363
15610,127.60444627,-4.74767317,12.19805177,-33.10630015,34.66252182,-6.58248875,17.46956328,229.18606219,19.48209083,19.59394000,0.03517463,18.21992000,0.01444650,17.55013000,0.00908606,17.26467000,0.00953543,17.12765000,0.01722503,2.01293900,41.51458000,4.59408900,0.07962164,5044.14400000,66.12006000,-1.93742300,0.10922480,1251.26660475,-0.77100934,-0.89278376,0.41731268,9.14339426,6.18538700,0.44571714,9.15425160,9.09970306,-0.89278376,0.44571714,121.51673918,-173.85993700,-22.96354748,-131.04447268,78.34006300,-14.04271772,-138.06760256,65.17021108,-14.04271772,660.83078884,595.87693380,5.26923110,-165257.24696100,11.08838446,1.36345042,0.78100410,0.68467935,0.20611687,11.80962647
15676,133.46851910,34.31965491,3.28896357,-62.17504009,61.92585450,-6.46076123,16.05983339,189.36738226,39.15026414,17.43280000,0.01882518,16.55525000,0.01215287,16.11174000,0.01609468,15.95182000,0.01585788,15.86826000,0.01637814,2.99808900,218.73890000,4.24065400,0.20951510,5773.17200000,26.95548000,-2.58481900,0.04863515,1023.71384801,-0.78329631,-0.12921576,0.64632826,9.11219137,6.26900430,0.67476996,9.13714103,9.11127515,-0.12921576,0.67476996,-137.98581141,-327.34332968,113.78791542,128.02998064,-75.14332968,123.51804706,129.08268013,-73.32024025,123.51804706,400.26928299,-668.10806073,351.10835222,-158270.71110900,11.62759338,2.67665109,0.62575429,7.96479794,2.29645092,131.57694574
15707,345.59330668,13.03131263,14.31626283,-15.33612302,3.57500629,-20.67296255,16.10182382,86.08306430,-41.90592748,17.66292000,0.01734263,16.61584000,0.01819656,16.18569000,0.01495499,16.00750000,0.01633141,15.90949000,0.01719324,3.11952800,-382.47190000,3.70829000,0.14609640,6336.67800000,32.75217000,-2.20690200,0.02913640,1870.23382954,0.09508146,1.38865610,-1.24914704,8.35502758,0.16698094,-1.22343773,8.44412730,8.23881789,1.38865610,-1.22343773,-59.42807922,-403.95171894,119.05032387,49.45620591,-151.75171894,128.53523287,23.54626863,-157.86093163,128.53523287,15.50976338,-1318.93243831,329.95427994,-159494.75871700,8.53929120,6.42781169,0.14107470,4.71076556,2.51522349,144.11169079
15745,142.93070399,44.89754917,-3.24853741,-43.86033951,43.93594626,1.97863682,16.05495594,175.14634129,46.69323624,17.56753000,0.01824351,16.59165000,0.01390926,16.15267000,0.01888684,15.94874000,0.02246188,15.86996000,0.02925490,2.49763200,-147.61610000,4.35490100,0.14720190,5601.62700000,42.02936000,-2.05403000,0.01896422,1008.54998532,-0.68928809,0.05853127,0.73391355,9.01718398,0.00649113,0.76206140,9.04932840,9.01699402,0.05853127,0.76206140,89.97340439,-218.45390779,-100.93046291,-99.25793860,33.74609221,-91.91079925,-99.03679888,34.38967262,-91.91079925,474.91939903,310.09800513,181.34335339,-167631.97889500,10.21377030,1.19471587,0.79055663,5.26153409,0.94833934,54.33584171
