group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,objid,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
Cand8,354.936482847,0.2956294553,2.7417113962,9.6926736543,16.756342826,1.2376664084402E+018,87.8675767093,-57.6113231335,17.98621,0.01941152,17.10562,0.01297907,16.82604,0.01257885,16.7201,0.01431596,16.72275,0.02757467,0.1815824,0.1336066,0.09690265,0.07347835,0.05209706,-180.2018,2.028892,3.861955,0.09046435,6530.494,42.66079,-2.341989,0.0363765,2731.78436816,0.0544485212,1.4622940611,-2.3068110611,8.410843118,0.1747461934,-2.280969771,8.7146488772,8.2827518395,1.4622940611,-2.280969771,7.3121080696,6.9280574137,-95.3984875754,-17.2282483557,200.226796343,85.1730683402,234.971751644,209.823581962,124.727708116,216.585259123,209.823581962
Cand8,2.4232326602,-5.0659920756,1.6536686,-4.9989834703,18.3076938784,1.23767284335628E+018,96.8189372908,-65.7986909368,19.52403,0.03915752,18.64939,0.0136031,18.37256,0.01648382,18.27035,0.01696136,18.27244,0.03254355,0.1598843,0.1176414,0.08532334,0.06469811,0.04587176,167.0989,5.710648,4.034741,0.1343401,6442.804,49.09808,-1.869614,0.074,6032.56400209,-0.2936261214,2.4555193513,-5.5023664778,8.9829271528,0.2768781454,-5.4754231998,10.520134954,8.6407988606,2.4555193513,-5.4754231998,-0.4454600165,-5.2465246544,20.7639158958,-66.3521558472,-213.91898276,-29.6961237019,185.847844153,-204.682749773,22.2371552681,186.887104597,-204.682749773
Cand8,190.194606759,12.876659108,2.0231094817,-0.5968690471,19.1080495106,1.23766181763298E+018,292.479919049,75.5316519473,20.40944,0.05325642,19.55998,0.02023246,19.25354,0.02893521,19.14879,0.02183557,19.14822,0.04660409,0.1805384,0.1328384,0.09634551,0.07305589,0.05179754,-22.53661,9.980248,4.78277,0.4730317,6332.584,79.43829,-1.839507,0.06462914,8307.28827766,0.7936009537,-1.9178230544,8.0438293608,7.7522652517,6.0332010251,8.0673131651,11.1883492186,7.5112962439,-1.9178230544,8.0673131651,2.0940228662,-0.2535603876,77.7414168928,27.7995844561,-24.3166638568,-87.2651402288,279.999584456,-15.2591945077,-153.821359256,249.707752045,-15.2591945077
Cand8,164.712479937,3.7018270113,2.0008904512,-1.5342857047,19.212180637,1.23765460425402E+018,249.070155168,54.3449559473,20.27996,0.04368009,19.54988,0.02660709,19.267,0.01922994,19.16123,0.01758678,19.14413,0.04340887,0.2266559,0.1667713,0.1209564,0.0917176,0.06502892,24.38089,11.00831,4.150674,0.4627745,6467.62,62.01576,-2.809066,0.0582,8323.86280689,-1.733257773,-4.5318687741,6.7634809776,11.0173676002,5.8592631136,6.7948579342,12.9442065491,10.0421389282,-4.5318687741,6.7948579342,2.4931139955,0.3767994515,91.1237038867,-37.132418492,28.4771708987,-100.812143912,215.067581508,37.4926138461,-180.354117595,154.562431536,37.4926138461
Cand8,186.84930698,27.9297295641,-2.9550805025,-3.2171851763,16.6886103482,1.23766732379462E+018,202.997673305,84.610983578,18.03782,0.03311931,17.0714,0.0192924,16.71294,0.03083501,16.586,0.02249195,16.59532,0.01219575,0.09056687,0.06663824,0.04833161,0.0366484,0.02598417,251.6317,3.96765,3.678032,0.1290284,5990.969,33.79044,-1.9198,0.03837704,1902.94653934,-0.1645153809,-0.0698247517,1.8945354906,8.4888884664,6.2749597851,1.9210397531,8.7035407236,8.4886012922,-0.0698247517,1.9210397531,3.560168574,-2.5313990124,-30.1344180401,-47.6785731819,248.374841878,19.7590354272,204.521426818,257.767688578,18.0760904581,204.677034526,257.767688578
Cand8,142.462734503,7.8101448156,1.7881253194,1.5227439306,19.178969644,1.23766041265196E+018,225.275218437,38.6117627271,20.65925,0.05248524,19.68551,0.0174992,19.22078,0.02356284,19.05455,0.02181449,18.87585,0.04849447,0.3016554,0.2219551,0.1609804,0.1220665,0.0865467,276.2799,10.25391,3.74143,0.2376829,5891.812,159.8946,-2.061603,0.0558,4626.11860935,-2.5437519641,-2.5683077677,2.8868831884,11.1641631873,6.0510569805,2.9208087695,11.5399160977,10.8647289374,-2.5683077677,2.9208087695,-0.4789321402,2.299296684,-137.236731442,-123.636221143,211.810272394,126.974953679,128.563778857,221.537588509,93.9933503365,154.326064514,221.537588509
Cand8,169.967147318,38.6112765868,-7.2280858999,0.0858717366,18.3918592186,1.23766222459929E+018,176.162535447,67.6999718188,19.5821,0.04226357,18.6873,0.03291377,18.42382,0.01822706,18.34293,0.01758691,18.34011,0.03664024,0.1294474,0.09524614,0.06908044,0.05238161,0.03713921,9.365055,5.181367,4.207294,0.1900565,6327.353,23.92047,-1.764439,0.05104066,6955.22171468,-2.6332875767,0.1766322929,6.4350374259,10.9446149008,0.0161394405,6.4692251853,12.7135938988,10.9431894967,0.1766322929,6.4692251853,2.880541385,-6.6298628237,-211.693143665,-80.9881242895,-74.2820502286,202.323964103,171.21187571,-64.3209447078,205.060757772,167.924323601,-64.3209447078
Cand8,18.1514001349,0.5245088171,1.6234518483,-5.09644067,18.613041648,1.23766378474222E+018,134.21712569,-61.8825484939,19.94274,0.03125424,19.05731,0.01771617,18.70008,0.01975135,18.54989,0.01630943,18.51058,0.02809589,0.1567486,0.1153341,0.08364994,0.06342922,0.04497211,190.378,4.709453,4.098266,0.1235398,5966.511,49.37524,-1.666967,0.0796394,4929.69697685,-1.6202007238,1.6650928968,-4.3479107101,10.1019364942,0.1655847184,-4.3168325068,10.9856344298,9.9637636753,1.6650928968,-4.3168325068,2.4862938216,-4.7357836141,-36.1408736602,-46.1730865485,-220.067274519,27.2275789204,206.026913451,-210.65339846,60.8143906174,198.7210105,-210.65339846
Cand8,25.4450467937,-8.2775283037,3.2939649507,-7.0987143864,16.4966028358,1.23767943773658E+018,157.558364681,-67.6987534552,20.20203,1.085249,16.90444,0.02673063,16.56009,0.02269662,16.4481,0.01691259,16.42926,0.01447329,0.1356911,0.09984019,0.07241243,0.05490816,0.03893057,249.4135,2.715598,3.884451,0.1611843,6397.657,33.73398,-1.468125,0.02698032,2201.41890219,-0.7721215329,0.3189021264,-2.0367559881,9.1140558868,0.0349972876,-2.0083360955,9.3327074625,9.1084749625,0.3189021264,-2.0083360955,6.4590574338,-4.4184305023,-73.7802184624,-42.4553493234,-248.255265782,64.9547216759,209.744650677,-238.723771241,72.253942631,207.343440045,-238.723771241
Cand8,185.691813862,-0.226443402,-1.6953983993,4.9626342383,19.1662727073,1.23764870404119E+018,287.626905407,61.790372815,20.61548,0.05313646,19.63146,0.03315003,19.18837,0.01894622,19.06296,0.02463288,18.9657,0.05023554,0.1557726,0.114616,0.08312907,0.06303426,0.04469208,165.5766,8.936026,3.837024,1.040774,5726.975,131.1365,-1.788123,0.0607604,5147.9626373,0.7368869092,-2.3191826777,4.5365084267,7.9258564342,5.9862304282,4.5601863331,9.1440964348,7.5789571791,-2.3191826777,4.5601863331,-2.8137777994,4.4254682025,-70.5611748164,-4.6844655718,196.960644835,60.346070986,247.515534428,206.479923316,-14.7206113245,254.340110224,206.479923316
Cand8,195.602306314,50.029303109,1.9723571975,-1.4197395892,18.7214416003,1.23766115191528E+018,118.419033362,67.0027030527,19.9705,0.03584917,19.12476,0.02674649,18.7404,0.02012324,18.62354,0.02461934,18.54722,0.03168533,0.08366518,0.06156004,0.04464847,0.03385559,0.02400403,-251.2926,7.294759,4.248339,0.2351289,5956.125,70.64698,-1.705843,0.02033419,4836.20506154,-0.8992182567,1.6617497111,4.4518393751,9.3639473446,0.1784074451,4.4806243599,10.3807275529,9.2153186472,1.6617497111,4.4806243599,-2.1153684081,1.1962733441,101.391342275,-85.4688599234,-220.605835469,-110.302286113,166.731140077,-211.621226918,-78.9629910315,183.659231841,-211.621226918
Cand8,171.378736241,17.7527993302,-8.539071771,0.5188966058,18.2178621068,1.23766858650767E+018,233.769392472,68.0894868578,19.4853,0.03821168,18.55918,0.01640208,18.26129,0.01679516,18.20563,0.01772489,18.18337,0.02595471,0.1284117,0.09448409,0.06852774,0.05196251,0.03684207,33.80088,4.440032,3.77026,0.1236454,6294.721,24.60014,-1.465553,0.07725161,6705.7601982,-1.4789559037,-2.0184736529,6.2213883807,9.9954559318,6.0798478711,6.2519742423,11.7896701062,9.7895302951,-2.0184736529,6.2519742423,-4.6122694366,-7.2049962555,-251.313078158,-94.9237922468,-54.1071410327,241.880735007,157.276207753,-44.0224707263,205.137305946,202.881199725,-44.0224707263
Cand8,213.547351261,56.7860438406,2.9455315973,-0.1013260234,17.698464448,1.23765914563248E+018,102.187657527,56.8834881704,18.96549,0.03398481,18.02593,0.03049968,17.78599,0.01517831,17.71402,0.01500632,17.6853,0.02858666,0.05217251,0.03838804,0.02784221,0.0211119,0.0149686,-246.9962,2.975573,3.870195,0.07839561,6280.891,14.9067,-1.505098,0.0329008,5783.46950977,-0.6670703612,3.0885435595,4.8440102585,9.4981307669,0.3311955421,4.8720687453,10.6748087535,8.9819478258,3.0885435595,4.8720687453,-2.4672046255,-1.6122421312,86.7901680783,-81.4358111828,-231.023828004,-95.6686660541,170.764188817,-221.993595035,-34.9414363356,192.592829238,-221.993595035
Cand8,211.624050437,65.5449053182,-2.5125056669,3.4929154535,19.1947574361,1.23765153925379E+018,111.022323035,49.8118791097,20.47347,0.04924345,19.50706,0.02714605,19.20024,0.01648332,19.06145,0.01994644,18.98903,0.04956423,0.06519207,0.04796771,0.03479018,0.02638034,0.01870399,-23.85439,4.659068,4.126023,0.2391299,6108.783,74.23344,-1.418075,0.02710563,7391.47898907,-1.7110482361,4.4522475091,5.6465713222,10.9677421959,0.4180073789,5.6778843982,12.3502931186,10.0234156351,4.4522475091,5.6778843982,3.8013557133,-2.0156482413,-138.163446109,-11.787739915,-63.7982922758,128.761902461,240.412260085,-54.0667411622,215.268458201,167.44304473,-54.0667411622
Cand8,34.0420288397,6.1763249503,-8.5654866486,-15.5051786619,17.9981564681,1.23766722822328E+018,157.650206825,-50.8939252398,19.32968,0.02821163,18.46911,0.0213278,18.05824,0.01965454,17.8934,0.02175288,17.84805,0.0239172,0.2249967,0.1655504,0.120071,0.09104619,0.06455289,66.62347,5.839537,3.858768,0.1340879,5828.696,37.38645,-1.82344,0.07395285,3098.44987132,-1.8075590762,0.7431697571,-2.4043336922,10.1722385603,0.0731237736,-2.3726801669,10.4452883398,10.1450547579,0.7431697571,-2.3726801669,0.5366372944,-17.7056529752,144.779915273,-68.0480012207,-215.735008076,-153.705850751,184.151998779,-206.885849109,-139.841202882,194.889417841,-206.885849109
Cand8,351.711548994,-10.1738823546,-7.4805610049,0.7062290487,18.1737193164,1.23765344083791E+018,69.2877560374,-63.836687415,19.58674,0.03930023,18.65403,0.01872336,18.21659,0.0139742,18.06718,0.02062329,18.04938,0.02998519,0.1419166,0.1044209,0.07573475,0.05742737,0.04071672,-231.7257,3.294337,4.02565,0.1881634,5739.478,34.51238,-1.790066,0.05991723,3130.6811432,0.4882179475,1.2911967615,-2.8099143366,7.9560291727,0.1630126073,-2.7854244915,8.429530817,7.8505548288,1.2911967615,-2.7854244915,-4.6126117047,5.9313881747,55.8373051457,-45.8807278506,246.797205752,-66.2073448147,206.319272149,255.921722332,-31.8457372392,214.328961149,255.921722332
Cand8,133.022592136,10.6863879346,-7.3389676954,-10.1687083237,18.1648206029,1.23767112375973E+018,216.978772852,31.5999617919,19.59765,0.03022023,18.64348,0.01430944,18.22644,0.01430858,18.06531,0.01590151,18.04336,0.02853446,0.2652146,0.1951424,0.1415335,0.1073206,0.07609162,-135.1819,3.555185,4.005164,0.06940009,5905.063,28.79234,-1.557806,0.01897107,3619.02626459,-2.462419888,-1.8541365566,1.8963167005,10.9446867622,6.1129545842,1.9299932503,11.1135521895,10.7864890466,-1.8541365566,1.9299932503,6.0404310543,-10.9898256804,75.392782269,-72.9525323633,-231.418157723,-84.2701049671,179.247467637,-222.352348933,-113.41830731,162.380395406,-222.352348933
Cand8,191.994736316,27.8016164123,-4.0938041465,-1.0157184254,16.7101968344,1.23766732379659E+018,171.463086881,88.9791531722,17.92692,0.01576035,17.04874,0.0198225,16.7688,0.01500316,16.66486,0.01828474,16.65151,0.0227156,0.06902051,0.05078463,0.03683325,0.02792954,0.01980239,-270.2724,3.124619,3.749889,0.1698025,6326.246,41.64296,-2.879719,0.05131874,2331.25512648,-0.0410739175,0.0061655939,2.3308851073,8.3638007538,0.0007371761,2.3570019547,8.6895696823,8.3637984813,0.0061655939,2.3570019547,3.4553111073,-2.4190373005,-27.339612665,-34.5093670398,-270.70578911,18.5844154144,217.69063296,-261.319137177,18.7448866923,217.676873824,-261.319137177
Cand8,141.408326692,6.5536203169,-2.6721129395,-3.4193785157,19.3098341629,1.23765842515637E+018,226.026394666,37.0881333155,20.65088,0.06777854,19.66339,0.01946906,19.36295,0.02063443,19.21852,0.02248481,19.20781,0.05238928,0.2678649,0.1970925,0.1429479,0.1083931,0.07685203,-29.33589,7.536576,3.574894,0.1669968,6440.022,84.83539,-1.236085,0.0231663,9805.06925398,-5.4307407786,-5.6288837154,5.9128762704,14.8503875514,5.8944271654,5.9557980774,16.0001731604,13.7422588589,-5.6288837154,5.9557980774,1.67816997,-4.0020098135,-5.503044697,-118.046307055,-166.077376367,-3.578615872,134.153692945,-156.759391107,-54.1611321906,122.786772831,-156.759391107
Cand8,171.628403567,67.5937384735,-0.5288578988,-0.4036812302,19.3880238187,1.23765153978378E+018,134.730934694,47.5419771469,20.65671,0.06224458,19.76224,0.02185201,19.48397,0.01690254,19.38569,0.02384744,19.33597,0.06668722,0.05606442,0.04125167,0.02991915,0.02268679,0.01608521,-256.4831,11.98932,3.663652,0.5720149,6420.557,118.101,-1.889062,0.0796,9253.85864419,-4.3963740188,4.4378605562,6.827238752,13.4578129353,0.3360503013,6.8669276051,15.1085215602,12.7050431989,4.4378605562,6.8669276051,0.6574214174,0.1022071069,103.691239256,-145.647861059,-186.199432928,-112.7095623,106.552138941,-177.222170487,-71.2683649252,137.759296992,-177.222170487
Cand8,172.378757883,19.2649381985,-3.0089975859,0.8785263502,18.8535251506,1.23766829337431E+018,231.289044801,69.6344264137,20.53853,0.05194962,19.38634,0.02595983,18.87221,0.01612802,18.70106,0.02403349,18.53292,0.02990959,0.1006752,0.07407581,0.05372596,0.04073877,0.02888429,249.5846,6.130614,3.564936,0.2674377,5432.659,195.7085,-1.342254,0.05076203,3820.78386083,-0.8315625906,-1.0375531592,3.5819514808,9.2090141731,6.1702784455,3.6105295338,9.8915047164,9.1503784338,-1.0375531592,3.6105295338,-2.1294999913,-2.300240163,-108.843577793,-74.13217191,219.484406508,98.5579855716,178.06782809,229.123063585,77.8680556444,188.038277568,229.123063585
Cand8,341.986445161,0.2983861304,-1.0042340898,9.904533511,16.4556184765,1.2376635436881E+018,70.5907342394,-49.5963936952,17.84453,0.01918586,16.86203,0.01711061,16.51518,0.01659811,16.41847,0.02150187,16.35204,0.02249245,0.5206745,0.3831073,0.2778614,0.2106939,0.1493846,-181.5484,3.165783,3.953905,0.09957258,6418.857,33.55807,-1.525052,0.02102518,3073.9023586,0.6621032817,1.8791741403,-2.3407689986,7.9019037609,0.2401134628,-2.3168241754,8.2345465756,7.6752060296,1.8791741403,-2.3168241754,6.2659081182,7.7360626699,-96.6943696035,0.3191891569,211.315259141,86.4343343767,252.519189157,220.916035497,144.006924028,224.719471527,220.916035497
Cand9,26.6325356183,1.1507307414,9.5423587945,-13.9601710832,18.3395852083,1.23767861742948E+018,150.258045666,-58.767022915,20.11958,0.04162713,18.98387,0.02877291,18.38995,0.02236519,18.13313,0.02403699,18.04286,0.02449893,0.1184691,0.08716843,0.06322182,0.04793919,0.03398949,262.142,3.05652,4.419733,0.05948009,5311.611,33.75563,-1.742254,0.07616848,2152.58620037,-0.9691242544,0.5537196164,-1.8406031935,9.3213254696,0.0594385204,-1.811569365,9.4957302023,9.3048644857,0.5537196164,-1.811569365,14.4139118883,-8.8420660544,-124.000458803,-98.5495828346,-270.93304984,115.245500046,153.650417165,-261.244695748,124.169359212,146.533089126,-261.244695748
Cand9,18.219714439,14.4804536369,6.2655479883,-9.2345852528,18.9617476418,1.2376660895147E+018,130.71085622,-48.0671874972,20.51316,0.05067474,19.47278,0.02058036,19.00972,0.01810411,18.83002,0.0181825,18.73202,0.03185233,0.2506968,0.1844603,0.133786,0.1014459,0.07192639,202.3566,8.273501,3.71257,0.2263719,5824.718,80.81767,-1.652491,0.0435,4335.60687588,-1.8897454487,2.1961899163,-3.2253835389,10.4628929136,0.2114754851,-3.1934694914,10.9393955736,10.2298034181,2.1961899163,-3.1934694914,7.365773472,-8.3833190053,-119.349611795,-93.3995053488,-265.68044456,110.578281085,158.800494651,-256.006632432,141.447507405,132.052095774,-256.006632432
Cand9,207.166517673,18.5488457839,7.7389151039,-21.7863458005,17.6443423831,1.23766827190046E+018,2.8384145939,74.2893250284,19.47322,0.02730031,18.29703,0.01778635,17.73328,0.01385401,17.46709,0.02319087,17.38219,0.01819889,0.1294652,0.09525923,0.06908994,0.05238881,0.03714432,-250.0103,3.109301,4.245354,0.08033878,5227.465,50.86192,-1.920009,0.03174866,1580.52981678,0.4274504963,0.021193101,1.5214832984,7.8978311164,0.0026834109,1.5461417145,8.0477506512,7.8978026815,0.021193101,1.5461417145,-13.1807196213,-18.9948493174,74.1087957147,-95.2029119347,-279.207093946,-82.8369642483,156.997088065,-270.137044752,-82.4153788092,157.218808171,-270.137044752
Cand9,355.643960232,-0.5894620505,-5.0969291475,-17.5594493794,18.7842550431,1.23766640736679E+018,88.1670656592,-58.7333569511,20.10926,0.04551968,19.26097,0.01766057,18.84392,0.01519357,18.65362,0.02152372,18.55609,0.03121698,0.160533,0.1181187,0.08566952,0.0649606,0.04605788,131.3248,6.142497,3.999141,0.5946202,5659.216,75.94067,-1.691688,0.115176,4119.13058756,0.0683818997,2.1368237279,-3.520872771,8.5441241265,0.2527760758,-3.4950690564,9.2313360246,8.2726078987,2.1368237279,-3.4950690564,-13.3032963878,-12.5433350614,255.119262384,-149.431801122,-239.374704492,-263.970875385,102.768198878,-230.869825219,-229.880792204,165.51962762,-230.869825219
Cand9,146.382731794,36.0842923778,-19.5941592241,-4.2061412449,17.3905278905,1.23766138384653E+018,188.160369761,49.8065934627,18.61775,0.02310061,17.74172,0.01997235,17.46501,0.01598689,17.363,0.01397259,17.33995,0.02097712,0.06041484,0.04445266,0.03224078,0.02444721,0.01733337,-61.44044,3.580933,4.208943,0.1541176,6205.705,25.89637,-1.867081,0.04707917,3655.00255616,-2.334944256,-0.3348222046,2.7919479039,10.6614773808,6.2517752826,2.8252222099,11.0294596639,10.6562185616,-0.3348222046,2.8252222099,3.9773103047,-19.6418864321,-208.298937375,-99.4867725044,-266.567206382,199.529941178,152.713227496,-256.615758338,194.635584653,158.904110914,-256.615758338
Cand9,174.313086038,44.073205161,5.1573429341,-5.9778821238,18.8955585777,1.23766185039233E+018,159.463900709,67.4250537829,20.12664,0.04882894,19.23482,0.03246688,18.9966,0.01853154,18.849,0.02295922,18.79846,0.0370244,0.1245748,0.09166092,0.06648014,0.05040988,0.03574123,-83.0433,7.449871,4.34,0.3915319,6285.527,44.48957,-1.893884,0.007351935,7582.61443144,-2.7259180578,1.0211370141,7.0016206379,11.0812004863,0.0922813159,7.0360947588,13.1262955045,11.0340510882,1.0211370141,7.0360947588,0.9245006053,7.8408264524,261.90271594,-133.595970029,31.515533201,-271.599807527,118.604029971,39.9979202097,-259.514769209,143.127411549,39.9979202097
Cand9,157.171905298,17.0171329447,-26.162206858,-4.0205561662,17.7619789402,1.23767096431909E+018,222.464885034,55.5536051834,19.23833,0.0348423,18.26481,0.01428121,17.85246,0.01572189,17.65184,0.01460809,17.5673,0.02509398,0.1567498,0.115335,0.08365054,0.06342968,0.04497243,-74.3025,3.678207,3.859365,0.1568146,5716.897,31.69386,-1.625253,0.04326412,2613.74776189,-1.0906227169,-0.9981426321,2.1554421213,9.4666577657,6.1775512618,2.1848357099,9.715509062,9.4138897667,-0.9981426321,2.1848357099,-6.6919530519,-25.6094455996,-218.00940874,-87.1239261176,-240.756226562,209.159803154,165.076073882,-230.774595599,190.58868592,186.20925386,-230.774595599
Cand9,172.324968508,-1.4759190508,-17.9253861747,-4.1197824621,17.3859481774,1.23765076292403E+018,264.992192317,55.2269940268,18.61553,0.02530229,17.70837,0.0165289,17.44769,0.01759016,17.34711,0.01322156,17.29395,0.02061607,0.1701281,0.1251786,0.09078999,0.0688433,0.04881076,-112.9327,3.431687,3.90906,0.1449004,6362.222,43.96763,-1.912231,0.05658409,4202.48262571,-0.2092191827,-2.387638775,3.4519948773,8.8563632808,6.0102119914,3.4786310843,9.5150430783,8.5284436823,-2.387638775,3.4786310843,-12.7464665489,-13.2597008852,-266.280957417,-129.825762066,-243.420354687,257.439432062,122.374237934,-233.288043982,214.915779992,187.247757799,-233.288043982
